Libellé;CIP13
DIPRIVAN 10 mg/mL, émulsion injectable en seringue pré-remplie, PROPOFOL : 10 mg pour 1 mL, émulsion injectable, 1 seringue préremplie de 50 ml avec aiguilles;3400955977704
DUROGESIC 50 microgrammes/heure, dispositif transdermique, FENTANYL : 8,4 mg pour un dispositif transdermique, dispositif, 5 sachet de 1 dispositif;3400934238475
VALACICLOVIR CRISTERS 500 mg, comprimé pelliculé, CHLORHYDRATE DE VALACICLOVIR, comprimé pelliculé, plaquette de 42 comprimés;3400934703386
VALACICLOVIR CRISTERS 500 mg, comprimé pelliculé, CHLORHYDRATE DE VALACICLOVIR, comprimé pelliculé, plaquette de 112 comprimés;3400935802972
VALACICLOVIR CRISTERS 500 mg, comprimé pelliculé, CHLORHYDRATE DE VALACICLOVIR, comprimé pelliculé, plaquette de 10 comprimés;3400939462783
PHOCYTAN 0,66 mmol/ml, solution à diluer pour perfusion, GLUCOSE-1 PHOSPHATE DISODIQUE TÉTRAHYDRATÉ : 250,8 mg pour 1 ml de solution à diluer pour perfusion, solution à diluer pour perfusion, 10 ampoule de 10 ml;3400922028484
PHOCYTAN 0,66 mmol/ml, solution à diluer pour perfusion, GLUCOSE-1 PHOSPHATE DISODIQUE TÉTRAHYDRATÉ : 250,8 mg pour 1 ml de solution à diluer pour perfusion, solution à diluer pour perfusion, 50 ampoule de 10 ml;3400922028606
CEFTRIAXONE EVOLUGEN 1 g/3,5 ml, poudre et solvant pour solution injectable (IM), CEFTRIAXONE SODIQUE, poudre et  solvant pour solution injectable, 1 flacon(s) en verre - 1 ampoule(s) en verre;3400934626753
ZOVIRAX 800 mg/10 mL, suspension buvable en flacon, ACICLOVIR : 8 g pour 100 mL de suspension buvable, suspension buvable, 1 flacon de sécurité enfant de 180 mL avec 2 cuillères-mesure (2,5 et 5 mL);3400933593971
DONEPEZIL BIOGARAN 5 mg, comprimé pelliculé, CHLORHYDRATE DE DONÉPÉZIL MONOHYDRATÉ : 5,21 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400921659696
DAPTOMYCINE XELLIA 500 mg, poudre pour solution injectable/pour perfusion, DAPTOMYCINE : 500 mg pour un flacon, poudre pour solution injectable ou pour perfusion, 1 flacon de 15 ml;3400955058410
CLOXACILLINE SUBSTIPHARM 500 mg, gélule, CLOXACILLINE SODIQUE MONOHYDRATÉE, gélule, plaquette de 16 gélules;3400927370298
PREGABALINE ARROW 75 mg, gélule, PRÉGABALINE : 75 mg pour une gélule, gélule, plaquette de 56 gélules;3400930147801
PRAVASTATINE EVOLUGEN PHARMA 40 mg, comprimé sécable, PRAVASTATINE SODIQUE : 40 mg pour un comprimé, comprimé sécable, plaquette de 28 comprimés;3400930139165
PRAVASTATINE EVOLUGEN PHARMA 40 mg, comprimé sécable, PRAVASTATINE SODIQUE : 40 mg pour un comprimé, comprimé sécable, plaquette de 84 comprimés;3400930139202
SAPROPTERINE DIPHARMA 100 mg, poudre pour solution buvable, DICHLORHYDRATE DE SAPROPTÉRINE : 100 mg pour un sachet, poudre pour solution buvable, 30 sachet(s) polytéréphtalate (PET) aluminium polyéthylène;3400930247129
OXYBUTYNINE EG 5 mg, comprimé sécable, CHLORHYDRATE D'OXYBUTYNINE : 5 mg pour un comprimé, comprimé sécable, plaquette de 60 comprimés;3400934331138
ESOMEPRAZOLE ALTER 20 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ : 21,75 mg pour un comprimé, comprimé gastro-résistant(e), plaquette de 28 comprimés;3400927871689
BOSUTINIB BIOGARAN 100 mg, comprimé pelliculé, BOSUTINIB : 100 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930289204
PROSTINE E2 1 mg/3 g, gel vaginal, DINOPROSTONE : 1 mg pour une seringue pré-remplie, gel, 1 seringue de 3 g;3400955774839
ABIRATERONE ACCORD 500 mg, comprimé pelliculé, ACÉTATE D'ABIRATÉRONE : 500 mg pour un comprimé, comprimé pelliculé, 60 plaquette de 1 comprimé (dose unitaire);3400930243473
LANSOPRAZOLE VIATRIS 15 mg, gélule gastro-résistante, LANSOPRAZOLE : 15 mg pour une gélule, gélule gastro-résistant(e), flacon de 30 gélules;3400930246467
LANSOPRAZOLE VIATRIS 15 mg, gélule gastro-résistante, LANSOPRAZOLE : 15 mg pour une gélule, gélule gastro-résistant(e), plaquette de 15 gélules;3400938139853
LANSOPRAZOLE VIATRIS 15 mg, gélule gastro-résistante, LANSOPRAZOLE : 15 mg pour une gélule, gélule gastro-résistant(e), plaquette de 30 gélules;3400938140163
"ALEPSAL 50 mg, comprimé, CAFÉINE ANHYDRE : 12,50 mg pour un comprimé ; PHÉNOBARBITAL : 50 mg pour un comprimé, comprimé, plaquette de 30 comprimés";3400930022290
ROPINIROLE EG LP 2 mg, comprimé pelliculé à libération prolongée, CHLORHYDRATE DE ROPINIROLE, comprimé pelliculé à libération prolongée, plaquette de 28 comprimés;3400922137285
QUETIAPINE EG LP 300 mg, comprimé à libération prolongée, FUMARATE DE QUÉTIAPINE, comprimé à libération prolongée, plaquette de 30 comprimés;3400930028490
QUETIAPINE EG LP 300 mg, comprimé à libération prolongée, FUMARATE DE QUÉTIAPINE, comprimé à libération prolongée, plaquette de 60 comprimés;3400930028513
ORAP 4 mg, comprimé, PIMOZIDE : 4,00 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400931307204
SPIRONOLACTONE BIOGARAN 25 mg, comprimé sécable, SPIRONOLACTONE : 25 mg pour un comprimé, comprimé sécable, flacon de 30 comprimés avec fermeture de sécurité enfant;3400930136492
SPIRONOLACTONE BIOGARAN 25 mg, comprimé sécable, SPIRONOLACTONE : 25 mg pour un comprimé, comprimé sécable, plaquette de 30 comprimés;3400934850738
SPIRONOLACTONE BIOGARAN 25 mg, comprimé sécable, SPIRONOLACTONE : 25 mg pour un comprimé, comprimé sécable, plaquette de 90 comprimés;3400939627748
SOLUMEDROL 500 mg, poudre pour solution injectable, MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE) : 633,65 mg pour un flacon de poudre, poudre pour solution injectable, 1 flacon de 500 mg;3400930222393
ROVALCYTE 50 mg/ml, poudre pour solution buvable, CHLORHYDRATE DE VALGANCICLOVIR, poudre pour solution buvable, 1 flacon de sécurité enfant de 12 g de poudre avec adaptateurs pour flacon polyéthylène basse densité (PEBD) avec 2 seringues pour administration orale polypropylène polyéthylène;3400938673371
PLERIXAFOR ACCORD 20 mg/ml, solution injectable, PLÉRIXAFOR : 20 mg pour 1 mL de solution, solution injectable, 1 flacon de 1,2 mL;3400930267462
EFUDIX 5 %, crème, FLUOROURACILE : 5,000 g pour 100 g de crème, crème, 1 tube de 20 g;3400932184323
EFUDIX 5 %, crème, FLUOROURACILE : 5,000 g pour 100 g de crème, crème, 1 tube de 40 g;3400937687249
ORENCIA 250 mg, poudre pour solution à diluer pour perfusion, ABATACEPT : 250 mg pour un flacon, poudre pour solution à diluer pour perfusion, 1 flacon(s) en verre avec 1 seringue(s) polyéthylène;3400958098932
VERAPAMIL BIOGARAN L.P. 240 mg, gélule à libération prolongée, CHLORHYDRATE DE VÉRAPAMIL : 240,00 mg pour une gélule, gélule à libération prolongée, plaquette de 30 gélules;3400934263729
OXYNORM 20 mg, gélule, CHLORHYDRATE D'OXYCODONE : 20 mg pour une gélule, gélule, plaquette de 14 gélules;3400936242388
RISEDRONATE EG 35 mg, comprimé pelliculé, RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ : 40,17 mg pour un comprimé, comprimé pelliculé, plaquette de 4 comprimés;3400949729586
RISEDRONATE EG 35 mg, comprimé pelliculé, RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ : 40,17 mg pour un comprimé, comprimé pelliculé, plaquette de 12 comprimés;3400949729647
LENALIDOMIDE ACCORD 25 mg, gélule, LÉNALIDOMIDE : 25 mg pour une gélule, gélule, 21 plaquette de 1 gélule;3400930217313
MIMPARA 2,5 mg, granulés en gélule à ouvrir, CHLORHYDRATE DE CINACALCET, granulés en gélule, 1 flacon de 30 gélules;3400930143636
LANSOPRAZOLE VIATRIS SANTE 15 mg, gélule gastro-résistante, LANSOPRAZOLE : 15 mg pour une gélule, gélule gastro-résistant(e), plaquette de 30 gélules;3400921998627
INSTANYL 50 microgrammes/dose, solution pour pulvérisation nasale, CITRATE DE FENTANYL : 0,785 mg pour 1 ml de solution, solution pour pulvérisation, 1 flacon de sécurité enfant de 1,8 ml;3400939711874
RUCONEST 2100 U, poudre pour solution injectable, CONESTAT ALFA : 2100 unités pour un flacon, poudre pour solution injectable, 1 flacon de 2100 unités;3400949894109
IDARUBICINE ACCORD 5 mg/5 ml, solution pour perfusion, CHLORHYDRATE D'IDARUBICINE : 5 mg pour un flacon de 5 mL, solution pour perfusion, 1 flacon de 5 mL;3400955057185
NEUROLITE, trousse pour la préparation radiopharmaceutique : Injection de Bicisate de Technétium (99mTc), BICISATE (DICHLORHYDRATE DE) : 0,9 mg pour un flacon, trousse et  trousse pour préparation radiopharmaceutique, 1 flacon de 25 mg - 1 flacon en verre de 1 ml;3400955837565
"FLUOCARIL BI FLUORE 250 mg MENTHE, gel dentifrice, FLUORURE DE SODIUM : 0,33150 g pour 100 g ; MONOFLUOROPHOSPHATE DE SODIUM : 0,76000 g pour 100 g, gel dentifrice, 1 tube de 75 ml";3400936256118
"FLUOCARIL BI FLUORE 250 mg MENTHE, gel dentifrice, FLUORURE DE SODIUM : 0,33150 g pour 100 g ; MONOFLUOROPHOSPHATE DE SODIUM : 0,76000 g pour 100 g, gel dentifrice, 1 tube de 125 ml";3400936256286
VARDENAFIL VIATRIS 20 mg, comprimé pelliculé, CHLORHYDRATE DE VARDÉNAFIL TRIHYDRATÉ, comprimé pelliculé, plaquette de 4 comprimés;3400930130711
VARDENAFIL VIATRIS 20 mg, comprimé pelliculé, CHLORHYDRATE DE VARDÉNAFIL TRIHYDRATÉ, comprimé pelliculé, plaquette de 8 comprimés;3400930130728
VARDENAFIL VIATRIS 20 mg, comprimé pelliculé, CHLORHYDRATE DE VARDÉNAFIL TRIHYDRATÉ, comprimé pelliculé, plaquette de 12 comprimés;3400930130735
VARDENAFIL VIATRIS 20 mg, comprimé pelliculé, CHLORHYDRATE DE VARDÉNAFIL TRIHYDRATÉ, comprimé pelliculé, plaquette de 20 comprimés;3400930130742
DOMPERIDONE SANDOZ 10 mg, comprimé pelliculé, DOMPÉRIDONE : 10 mg pour un comprimé, comprimé pelliculé, plaquette de 20 comprimés;3400930063026
XYLOCAINE VISQUEUSE 2 POUR CENT, gel oral, CHLORHYDRATE DE LIDOCAÏNE : 2,14 g pour 100 g de gel, gel, 1 tube de 100 g;3400931153764
ELIGARD 22,5 mg, poudre et solvant pour solution injectable, ACÉTATE DE LEUPRORÉLINE : 22,5 mg pour une seringue préremplie de poudre pour solution injectable, poudre et  solvant pour solution injectable, 1 seringue préremplie polycyclooléfine de poudre pré-connectée à 1 seringue préremplie polypropylène de solvant;3400936690929
"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB 100 mg/12,5 mg, comprimé pelliculé, HYDROCHLOROTHIAZIDE : 12,5 mg pour un comprimé ; LOSARTAN POTASSIQUE : 100 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés";3400921872965
"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB 100 mg/12,5 mg, comprimé pelliculé, HYDROCHLOROTHIAZIDE : 12,5 mg pour un comprimé ; LOSARTAN POTASSIQUE : 100 mg pour un comprimé, comprimé pelliculé, plaquette de 90 comprimés";3400921873337
ALECENSA 150 mg, gélule, CHLORHYDRATE D'ALECTINIB, gélule, 4 plaquette de 56 gélules 224 (4x56);3400930083048
DOLIPRANETABS 1000 mg, comprimé pelliculé, PARACÉTAMOL : 1000 mg pour un comprimé, comprimé pelliculé, plaquette de 8 comprimés;3400941631245
ZOPICLONE ARROW LAB 7,5 mg, comprimé pelliculé sécable, ZOPICLONE : 7,5 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 5 comprimés;3400930152720
ZOPICLONE ARROW LAB 7,5 mg, comprimé pelliculé sécable, ZOPICLONE : 7,5 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 14 comprimés;3400930152744
ZOPICLONE ARROW LAB 7,5 mg, comprimé pelliculé sécable, ZOPICLONE : 7,5 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 60 comprimés;3400955057123
LATANOPROST ZENTIVA 0,005 %, collyre en solution, LATANOPROST : 0,005 g pour 100 ml, collyre en solution, 1 flacon de 2,5 ml;3400930105245
LATANOPROST ZENTIVA 0,005 %, collyre en solution, LATANOPROST : 0,005 g pour 100 ml, collyre en solution, 3 flacon de 2,5 ml;3400930105252
SUCCICAPTAL 100 mg, gélule, SUCCIMER : 100 mg pour une gélule, gélule, plaquette de 15 gélules;3400926883836
"CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 16 mg/12,5 mg, comprimé, HYDROCHLOROTHIAZIDE : 12,5 mg pour un comprimé ; CANDÉSARTAN CILEXÉTIL : 16 mg pour un comprimé, comprimé, plaquette de 30 comprimés";3400926991746
"CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS 16 mg/12,5 mg, comprimé, HYDROCHLOROTHIAZIDE : 12,5 mg pour un comprimé ; CANDÉSARTAN CILEXÉTIL : 16 mg pour un comprimé, comprimé, plaquette de 90 comprimés";3400926991975
"SEVAMEO, granules, NUX-VOMICA POUR PRÉPARATIONS HOMÉOPATHIQUES : 0,01 mL (15 CH) pour un tube de 4 g de granules ; LOBELIA INFLATA POUR PRÉPARATIONS HOMÉOPATHIQUES : 0,01 mL (5CH) pour un tube de 4 g de granules ; STAPHYSAGRIA POUR PRÉPARATIONS HOMÉOPATHIQUES : 0,01 mL (15 CH) pour un tube de 4 g de granules ; CALADIUM SEGUINUM POUR PRÉPARATIONS HOMÉOPATHIQUES : 0,01 mL (5 CH) pour un tube de 4 g de granules, granules, 3 tube de 4 g";3400930289242
RIVAROXABAN CRISTERS 20 mg, comprimé pelliculé, RIVAROXABAN : 20 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930309452
"HEXYON, suspension injectable en seringue préremplie, ANATOXINE DIPHTÉRIQUE : supérieur ou égal à 20 UI pour 0,50 ml ; ANATOXINE TÉTANIQUE : supérieur ou égal à 40 UI pour 0,50 ml ; VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ : 8 U.D pour 0,50 ml ; VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ : 32 U.D pour 0,50 ml ; ANTIGÈNE DE SURFACE DE L'HÉPATITE B RECOMBINANT : 10 microgrammes pour 0,50 ml ; VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ : 40 U.D pour 0,50 ml ; POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUÉ À L'ANATOXINE TÉTANIQUE : 12 microgrammes pour 0,50 ml ; ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE : 25 microgrammes pour 0,50 ml ; ANTIGÈNE COQUELUCHEUX : ANATOXINE : 25 microgrammes pour 0,50 ml, suspension injectable, 1 seringue préremplie de 0,5 ml avec 1 aiguille";3400927350078
"HEXYON, suspension injectable en seringue préremplie, ANATOXINE DIPHTÉRIQUE : supérieur ou égal à 20 UI pour 0,50 ml ; ANATOXINE TÉTANIQUE : supérieur ou égal à 40 UI pour 0,50 ml ; VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ : 8 U.D pour 0,50 ml ; VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ : 32 U.D pour 0,50 ml ; ANTIGÈNE DE SURFACE DE L'HÉPATITE B RECOMBINANT : 10 microgrammes pour 0,50 ml ; VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ : 40 U.D pour 0,50 ml ; POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUÉ À L'ANATOXINE TÉTANIQUE : 12 microgrammes pour 0,50 ml ; ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE : 25 microgrammes pour 0,50 ml ; ANTIGÈNE COQUELUCHEUX : ANATOXINE : 25 microgrammes pour 0,50 ml, suspension injectable, 1 seringue préremplie de 0,5 ml avec 2 aiguilles";3400927350368
OXYCODONE ARROW 5 mg, gélule, CHLORHYDRATE D'OXYCODONE : 5 mg pour une gélule, gélule, plaquette de 14 gélules;3400930068519
XANAX 0,50 mg, comprimé sécable, ALPRAZOLAM : 0,50 mg pour un comprimé, comprimé sécable, plaquette de 30 comprimés;3400932644551
XANAX 0,50 mg, comprimé sécable, ALPRAZOLAM : 0,50 mg pour un comprimé, comprimé sécable, plaquette de 100 comprimés;3400955422082
ROZEX 0,75 %, gel, MÉTRONIDAZOLE : 0,75 g pour 100 g, gel, 1 tube de 50 g;3400935011169
"LIDOCAINE/PRILOCAINE AGUETTANT 5 %, pansement adhésif cutané, LIDOCAÏNE : 0,0250 g pour 1 g d'émulsion pour un pansement adhésif cutané de 10 cm² ; PRILOCAÏNE : 0,0250 g pour 1 g d'émulsion pour un pansement adhésif cutané de 10 cm², pansement adhésif(ve), boîte(s) de 20 pansements adhésifs cutanés";3400958573897
CEGFILA 6 mg, solution injectable en seringue préremplie, PEGFILGRASTIM : 6 mg pour une seringue préremplie de 0,6 mL, solution injectable, 1 seringue préremplie de 0,6 ml avec aiguilles acier inoxydable;3400930202029
GLIMEPIRIDE EG 4 mg, comprimé, GLIMÉPIRIDE : 4 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400937480291
GLIMEPIRIDE EG 4 mg, comprimé, GLIMÉPIRIDE : 4 mg pour un comprimé, comprimé, plaquette de 90 comprimés;3400937480581
"ACIDE ALENDRONIQUE/VITAMINE D3 TEVA SANTE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 0,07 mg (2800 UI) pour un comprimé ; ALENDRONATE DE SODIUM MONOHYDRATÉ, comprimé, plaquette de 4 comprimés (avec semainier)";3400930095744
"ACIDE ALENDRONIQUE/VITAMINE D3 TEVA SANTE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 0,07 mg (2800 UI) pour un comprimé ; ALENDRONATE DE SODIUM MONOHYDRATÉ, comprimé, plaquette de 12 comprimés (avec semainier)";3400930095751
ALUNBRIG 90 mg, comprimé pelliculé, BRIGATINIB : 90 mg pour un comprimé, comprimé pelliculé, plaquette de 28;3400930162712
QUETIAPINE CRISTERS LP 300 mg, comprimé à libération prolongée, FUMARATE DE QUÉTIAPINE : 345,360 mg pour un comprimé, comprimé à libération prolongée, plaquette de 30 comprimés;3400930101964
QUETIAPINE CRISTERS LP 300 mg, comprimé à libération prolongée, FUMARATE DE QUÉTIAPINE : 345,360 mg pour un comprimé, comprimé à libération prolongée, plaquette de 60 comprimés;3400930101995
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 10 poche de 100 ml suremballées/surpochées";3400930038130
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 10 poche de 250 ml suremballées/surpochées";3400930038154
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 12 poche de 500 ml suremballées/surpochées";3400930038178
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 6 poche de 1000 ml suremballées/surpochées";3400930171486
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 10 flacon de 100 ml";3400937599900
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 10 flacon de 250 ml";3400937600071
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 10 flacon de 500 ml";3400937600132
"SMOFLIPID 200 mg/ml, émulsion pour perfusion, HUILE DE SOJA RAFFINÉE : 60 g pour 1000 ml d'émulsion pour perfusion ; TRIGLYCÉRIDES À CHAÎNE MOYENNE : 60 g pour 1000 ml d'émulsion pour perfusion ; HUILE D'OLIVE RAFFINÉE : 50 g pour 1000 ml d'émulsion pour perfusion ; HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 : 30 g pour 1000 ml d'émulsion pour perfusion, émulsion pour perfusion, 1 flacon de 250 ml";3400937670678
